time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-15T07:10:54.000Z,60.6707,-148.6173,15.2,2.7,ml,46,122.399990208001,0.5749218,0.55,ak,ak12821183,2016-02-15T19:07:16.554Z,"11km SSE of Whittier, Alaska",earthquake,0.4,0.3,,3,automatic,ak,ak
2016-02-15T05:22:38.540Z,23.0244,121.0261,10.72,4.2,mwr,,113,0.211,0.59,us,us20005083,2016-02-15T13:25:13.648Z,"31km NNW of Taitung City, Taiwan",earthquake,7.8,5.2,0.075,17,reviewed,us,us
2016-02-15T03:55:53.920Z,-23.6406,-66.8205,204.4,4,mb,,111,2.179,0.7,us,us200050su,2016-02-17T05:11:41.675Z,"81km NW of San Antonio de los Cobres, Argentina",earthquake,11.9,10.7,0.365,2,reviewed,us,us
2016-02-15T03:45:00.380Z,36.4338,-98.7285,5.32,2.8,mb_lg,,85,0.226,0.66,us,us2000507x,2016-02-15T16:47:38.714Z,"28km NW of Fairview, Oklahoma",earthquake,1.6,7.4,0.086,35,reviewed,us,us
2016-02-15T02:47:02.000Z,56.6735,-169.572,30.4,2.9,ml,,,,0.57,ak,ak12820133,2016-02-15T19:53:57.426Z,"68km SE of City of Saint Paul, Alaska",earthquake,25.2,23.7,,,reviewed,ak,ak
2016-02-15T02:18:15.900Z,18.6881,-66.9544,80,2.8,Md,12,223.2,0.3880722,0.28,pr,pr16046000,2016-02-15T10:20:49.238Z,"22km NNE of Isabela, Puerto Rico",earthquake,1.7,1.5,0,11,reviewed,pr,pr
2016-02-15T02:13:14.670Z,-0.7498,131.0953,38.19,4.4,mb,,96,2.443,0.62,us,us2000507q,2016-02-17T06:25:06.541Z,"22km NW of Sorong, Indonesia",earthquake,9.1,6.8,0.106,26,reviewed,us,us
2016-02-15T02:08:17.000Z,61.7658,-152.4168,139.3,3.5,ml,,,,0.64,ak,ak12820116,2016-02-15T19:36:40.244Z,"125km W of Willow, Alaska",earthquake,0.3,0.5,,,reviewed,ak,ak
2016-02-15T01:52:25.390Z,36.4647,-98.7131,5,2.8,mb_lg,,91,0.243,0.36,us,us2000507m,2016-02-15T02:23:48.324Z,"30km NW of Fairview, Oklahoma",earthquake,1.9,2,0.081,40,reviewed,us,us
2016-02-15T00:17:25.010Z,37.982,-122.0623333,17.59,2.79,md,105,61,0.05788,0.18,nc,nc72591265,2016-02-17T07:05:50.013Z,"1km E of Pacheco, California",earthquake,0.25,0.32,0.155,78,reviewed,nc,nc
2016-02-14T22:42:58.600Z,36.472,-98.7511,10.137,3.4,ml,,115,,0.57,us,us20005075,2016-02-17T02:38:13.309Z,"33km NW of Fairview, Oklahoma",earthquake,2.7,6.6,,,reviewed,tul,tul
2016-02-14T22:30:46.000Z,51.99,-173.4385,61.5,2.8,ml,7,313.199974944002,0.4940734,0.34,ak,ak12818561,2016-02-15T19:07:04.378Z,"57km ESE of Atka, Alaska",earthquake,5.6,1.7,,2,reviewed,ak,ak
2016-02-14T22:13:01.450Z,19.6211,-70.7681,16.65,3.8,ml,,111,0.196,1.19,us,us200050s6,2016-02-17T02:46:02.751Z,"9km NNE of Villa Gonzalez, Dominican Republic",earthquake,5.3,4.2,0.062,34,reviewed,us,us
2016-02-14T20:26:09.000Z,59.763,-153.0742,97.1,2.5,ml,33,79.1999936640005,0.2227822,0.79,ak,ak12818536,2016-02-15T19:06:45.949Z,"69km W of Anchor Point, Alaska",earthquake,0.3,0.5,,5,automatic,ak,ak
2016-02-14T19:12:22.230Z,24.8377,123.3064,43.98,4.8,mb,,149,0.456,0.76,us,us2000506f,2016-02-15T03:14:56.186Z,"51km NE of Yonakuni, Japan",earthquake,11.4,8.1,0.148,14,reviewed,us,us
2016-02-14T18:09:26.460Z,30.3018,138.8501,412.8,5.7,mb,,93,2.922,0.88,us,us2000505t,2016-02-17T15:43:18.000Z,"Izu Islands, Japan region",earthquake,10.2,9.1,0.064,88,reviewed,us,us
2016-02-14T17:17:28.500Z,12.1488,-88.0554,58.73,4.5,mb,,194,1.122,0.91,us,us2000505p,2016-02-15T01:20:14.459Z,"93km SW of Jiquilillo, Nicaragua",earthquake,8.7,12.4,0.104,27,reviewed,us,us
2016-02-14T16:58:35.100Z,36.1392,-97.515,5,2.6,mb_lg,,124,0.146,0.27,us,us2000505d,2016-02-14T22:07:58.190Z,"21km NNE of Crescent, Oklahoma",earthquake,1.5,1.9,0.114,20,reviewed,us,us
2016-02-14T16:58:28.070Z,36.9127,-98.0108,6.85,2.7,mb_lg,,90,0.058,0.23,us,us2000505u,2016-02-17T02:39:03.438Z,"26km S of Anthony, Kansas",earthquake,1.1,3.4,0.109,22,reviewed,us,us
2016-02-14T16:33:20.300Z,12.089,-88.1427,10,4.6,mb,,188,1.226,0.64,us,us2000505a,2016-02-15T00:35:50.197Z,"104km SW of Jiquilillo, Nicaragua",earthquake,2.9,1.9,0.059,85,reviewed,us,us
2016-02-14T15:26:28.140Z,-1.0127,-13.7302,10,4.9,mb,,60,6.902,1,us,us20005055,2016-02-14T23:29:08.056Z,"North of Ascension Island",earthquake,10.4,1.9,0.083,46,reviewed,us,us
2016-02-14T14:51:29.620Z,43.0844,17.4261,10,4.5,mb,,24,1.501,0.99,us,us20005051,2016-02-14T22:54:04.695Z,"10km WNW of Komin, Croatia",earthquake,3.7,1.9,0.1,29,reviewed,us,us
2016-02-14T14:30:09.180Z,36.4515,-98.7082,5,2.6,mb_lg,,107,0.247,0.58,us,us2000504x,2016-02-14T22:32:49.393Z,"28km NW of Fairview, Oklahoma",earthquake,1.2,2,0.208,6,reviewed,us,us
2016-02-14T14:27:09.250Z,19.1685009,-155.4731598,33.26,2.95,ml,62,84,0.01669,0.15,hv,hv61177846,2016-02-14T15:25:15.927Z,"4km S of Pahala, Hawaii",earthquake,0.42,0.64,0.23,34,automatic,hv,hv
2016-02-14T14:19:13.440Z,39.8936653,-120.8343353,3.15,2.73,md,23,88,0.03623,0.08,nc,nc72591045,2016-02-16T19:20:53.534Z,"7km SE of East Quincy, California",earthquake,0.25,0.56,0.16,31,automatic,nc,nc
2016-02-14T14:16:43.900Z,19.4090004,-155.4498291,2.99,2.59,ml,58,24,0.0374,0.23,hv,hv61177841,2016-02-14T22:19:17.263Z,"22km W of Volcano, Hawaii",earthquake,0.25,0.61,0.35,25,automatic,hv,hv
2016-02-14T13:32:18.000Z,19.2325,-64.5289,29,3.6,Md,18,284.4,0.81567028,0.33,pr,pr16045005,2016-02-14T21:34:56.288Z,"90km N of Road Town, British Virgin Islands",earthquake,2.9,20.8,0,12,reviewed,pr,pr
2016-02-14T12:35:44.010Z,36.8595,-97.7885,2.56,2.9,mb_lg,,35,0.057,0.56,us,us2000504e,2016-02-17T02:38:42.236Z,"7km NW of Medford, Oklahoma",earthquake,1,6.1,0.074,47,reviewed,us,us
2016-02-14T12:16:02.290Z,38.409832,-119.3736649,2.45,2.65,md,29,102,0.07949,0.11,nc,nc72591015,2016-02-16T19:11:42.531Z,"21km NW of Bridgeport, California",earthquake,0.29,1.05,0.3,18,automatic,nc,nc
2016-02-14T12:14:14.860Z,38.4068333,-119.3721667,3.53,2.8,md,59,83,0.07802,0.13,nc,nc72591010,2016-02-17T00:14:04.491Z,"20km NW of Bridgeport, California",earthquake,0.19,0.65,0.216,66,reviewed,nc,nc
2016-02-14T11:25:50.590Z,36.2864,-97.7151,3.15,3.9,mb_lg,,19,0.307,0.53,us,us20005043,2016-02-15T12:45:51.486Z,"16km E of Waukomis, Oklahoma",earthquake,1.5,7.3,0.046,122,reviewed,us,us
2016-02-14T10:42:26.600Z,19.3215,-64.3585,33,3.6,Md,16,295.2,0.93245126,0.37,pr,pr16045003,2016-02-14T18:44:58.775Z,"103km NNE of Road Town, British Virgin Islands",earthquake,3.8,23.4,0,10,reviewed,pr,pr
2016-02-14T10:41:54.450Z,36.459,-98.7203,5,2.8,mb_lg,,89,0.248,0.49,us,us2000503t,2016-02-14T18:44:31.307Z,"30km NW of Fairview, Oklahoma",earthquake,1.9,2,0.089,33,reviewed,us,us
2016-02-14T10:23:08.150Z,19.4116669,-155.2776642,1.51,2.56,ml,25,34,0.003096,0.26,hv,hv61177631,2016-02-17T21:05:54.254Z,"4km WSW of Volcano, Hawaii",earthquake,0.2,0.21,0.25,26,reviewed,hv,hv
2016-02-14T09:01:09.740Z,33.8916667,-117.1176667,13.61,3.43,ml,151,15,0.07203,0.21,ci,ci37523696,2016-02-17T19:54:14.826Z,"10km NNE of Nuevo, California",earthquake,0.12,0.3,0.171,257,reviewed,ci,ci
2016-02-14T08:48:39.000Z,61.3322,-151.9405,100.4,2.7,ml,42,79.1999936640005,0.05659386,0.53,ak,ak12813567,2016-02-15T19:06:08.249Z,"79km NNW of Nikiski, Alaska",earthquake,0.5,0.7,,4,automatic,ak,ak
2016-02-14T08:48:24.100Z,18.9995,-64.6727,32,3,Md,8,288,0.5821083,0.18,pr,pr16045004,2016-02-14T17:07:00.004Z,"64km N of Road Town, British Virgin Islands",earthquake,3.6,12.5,0,3,reviewed,pr,pr
2016-02-14T08:46:07.000Z,63.0795,-154.3784,67.5,3.2,ml,26,86.3999930880005,0.7545848,0.75,ak,ak12813560,2016-02-15T19:06:34.868Z,"63km ENE of McGrath, Alaska",earthquake,0.6,1.9,,2,automatic,ak,ak
2016-02-14T08:46:03.000Z,63.3596,-153.8998,18.5,3,ml,14,82.7999933760005,0.07545848,0.51,ak,ak12813564,2016-02-15T19:06:23.549Z,"96km ENE of McGrath, Alaska",earthquake,0.9,0.7,,15,reviewed,ak,ak
2016-02-14T07:33:48.000Z,56.5458,-156.346,66.7,4.4,ml,47,140.399988768001,1.089656,0.78,ak,ak12813055,2016-02-15T19:06:31.575Z,"99km NNW of Chirikof Island, Alaska",earthquake,1.5,2.4,,26,reviewed,ak,ak
2016-02-14T07:10:45.400Z,-17.3955,-171.8211,18.99,5.3,mb,,31,2.456,1.06,us,us2000502w,2016-02-14T15:13:55.851Z,"260km SE of Hihifo, Tonga",earthquake,6.9,3.2,0.038,233,reviewed,us,us
2016-02-14T05:59:21.000Z,59.7692,-153.0337,95.6,2.5,ml,12,241.199980704002,0.2209856,0.73,ak,ak12812229,2016-02-15T19:06:20.117Z,"67km W of Anchor Point, Alaska",earthquake,1.7,1.3,,6,automatic,ak,ak
2016-02-14T05:17:41.000Z,19.1397,-67.8659,93,3.4,Md,14,194.4,1.210929,0.28,pr,pr16045002,2016-02-14T13:20:13.099Z,"83km NE of Punta Cana, Dominican Republic",earthquake,2.2,2.8,0,11,reviewed,pr,pr
2016-02-14T04:33:45.000Z,63.2079,-151.0291,0.2,2.7,ml,48,122.399990208001,0.347648,1.11,ak,ak12811728,2016-02-15T19:06:49.986Z,"106km W of Cantwell, Alaska",earthquake,0.5,0.4,,3,automatic,ak,ak
2016-02-14T04:13:33.820Z,36.4824,-98.5823,5,3.6,mb_lg,,82,0.247,0.61,us,us2000502d,2016-02-14T15:53:46.282Z,"25km NNW of Fairview, Oklahoma",earthquake,2.4,2,0.071,51,reviewed,us,us
2016-02-14T03:45:23.650Z,19.1288338,-155.3476715,7.74,2.73,ml,14,307,0.1708,0.28,hv,hv61177346,2016-02-14T11:47:55.803Z,"16km ESE of Pahala, Hawaii",earthquake,1.66,3,0.15,5,automatic,hv,hv
2016-02-14T02:17:17.600Z,35.6582,-97.3722,5.818,2.5,ml,,60,,0.54,us,us20005021,2016-02-17T02:17:33.178Z,"9km E of Edmond, Oklahoma",earthquake,1.1,3.3,,,reviewed,tul,tul
2016-02-14T02:05:47.300Z,19.1581,-67.4971,88,3.5,Md,15,288,0.76895788,0.52,pr,pr16045000,2016-02-14T10:08:14.718Z,"84km NNW of San Antonio, Puerto Rico",earthquake,5,7.7,0,12,reviewed,pr,pr
2016-02-14T01:54:43.400Z,18.9099,-67.6122,32,3,Md,5,331.2,0.88484055,0.23,pr,pr16045001,2016-02-14T09:57:20.490Z,"71km NW of San Antonio, Puerto Rico",earthquake,2.1,14.8,0,5,reviewed,pr,pr
2016-02-14T01:11:17.430Z,36.479,-98.7237,5,2.8,mb_lg,,114,0.229,0.46,us,us2000501t,2016-02-14T05:34:54.919Z,"31km NW of Fairview, Oklahoma",earthquake,3.5,2,0.089,33,reviewed,us,us
2016-02-14T00:32:16.190Z,36.4431,-98.729,5,3.7,mb_lg,,50,0.228,0.52,us,us2000501f,2016-02-14T05:32:58.070Z,"29km NW of Fairview, Oklahoma",earthquake,2.8,2,0.053,92,reviewed,us,us
2016-02-14T00:29:43.000Z,58.8968,-152.3106,52.2,3.3,ml,70,125.999989920001,0.6881095,0.53,ak,ak12810093,2016-02-15T19:07:12.307Z,"93km SSW of Homer, Alaska",earthquake,0.9,1.2,,3,automatic,ak,ak
2016-02-14T00:13:43.380Z,-43.5026,172.8427,8.23,5.8,mb,,88,0.245,1.12,us,us20005019,2016-02-16T01:03:26.324Z,"17km ENE of Christchurch, New Zealand",earthquake,4.2,4,0.072,71,reviewed,us,us
2016-02-13T21:59:03.850Z,36.4865,-98.7448,6.96,2.8,mb_lg,,68,0.223,0.62,us,us2000500m,2016-02-17T15:45:31.215Z,"33km NW of Fairview, Oklahoma",earthquake,2,7.4,0.082,39,reviewed,us,us
2016-02-13T21:37:54.620Z,27.0239,89.1632,46.71,3.7,mb,,178,2.819,0.71,us,us200050r7,2016-02-17T01:55:42.567Z,"15km NNE of Samtse, Bhutan",earthquake,10,9.6,0.159,10,reviewed,us,us
2016-02-13T21:28:51.000Z,59.6486,-152.8756,87.6,2.8,ml,60,79.1999936640005,0.3593261,0.53,ak,ak12808943,2016-02-15T19:07:00.523Z,"60km WSW of Anchor Point, Alaska",earthquake,0.4,0.5,,4,automatic,ak,ak
2016-02-13T21:17:06.000Z,59.6841,-153.3769,110.7,3.1,ml,80,68.3999945280004,0.3036306,0.64,ak,ak12808611,2016-02-15T19:06:53.642Z,"86km E of Old Iliamna, Alaska",earthquake,0.5,0.5,,5,automatic,ak,ak
2016-02-13T20:58:44.970Z,36.0709,-97.4977,4.23,3.1,mb_lg,,39,0.171,0.43,us,us20005008,2016-02-13T22:55:17.989Z,"15km NNE of Crescent, Oklahoma",earthquake,1.3,7.8,0.066,59,reviewed,us,us
2016-02-13T20:55:32.830Z,36.5203,-98.6993,7.45,3.2,mb_lg,,56,0.187,0.26,us,us20005007,2016-02-14T05:29:51.109Z,"31km S of Alva, Oklahoma",earthquake,1.1,4.9,0.06,73,reviewed,us,us
2016-02-13T20:45:37.360Z,-9.5228,108.529,31.37,5.1,mb,,89,2.538,1.32,us,us20005005,2016-02-14T04:48:22.168Z,"189km S of Sindangsari, Indonesia",earthquake,7,4.8,0.073,61,reviewed,us,us
2016-02-13T20:31:47.960Z,56.1951,111.9763,21.64,5,mb,,55,8.874,0.78,us,us20005001,2016-02-14T04:34:18.556Z,"17km ENE of Novyy Uoyan, Russia",earthquake,8.6,4.6,0.037,235,reviewed,us,us
2016-02-13T20:18:06.090Z,36.4387,-98.714,6.79,3,mb_lg,,86,0.239,0.41,us,us20004zzw,2016-02-13T22:53:13.109Z,"28km NW of Fairview, Oklahoma",earthquake,1.8,7.9,0.077,44,reviewed,us,us
2016-02-13T20:14:34.050Z,10.5816,125.2361,213.33,5.1,mb,,159,3.506,0.68,us,us20004zzx,2016-02-14T04:17:05.557Z,"5km E of Hingatungan, Philippines",earthquake,11.1,10.2,0.095,36,reviewed,us,us
2016-02-13T19:59:17.790Z,5.4205,126.4824,87.7,4.6,mb,,93,1.868,0.8,us,us20004zzv,2016-02-14T04:01:44.305Z,"108km ESE of Caburan, Philippines",earthquake,5.3,7,0.063,74,reviewed,us,us
2016-02-13T19:40:21.130Z,36.7048,71.4047,147.4,4.5,mb,,61,0.785,1.27,us,us20004zzk,2016-02-14T03:42:56.961Z,"11km WNW of Ashkasham, Afghanistan",earthquake,6.2,5.1,0.066,67,reviewed,us,us
2016-02-13T18:33:06.800Z,19.1233,-66.4162,42,2.8,Md,4,331.2,0.83543321,0.34,pr,pr16044003,2016-02-14T02:35:37.698Z,"73km N of Brenas, Puerto Rico",earthquake,4.2,14,0,4,reviewed,pr,pr
2016-02-13T18:21:20.100Z,36.5176,-98.6972,2.106,3.8,ml,,119,,0.75,us,us20004zyz,2016-02-14T01:58:57.864Z,"32km S of Alva, Oklahoma",earthquake,2.8,7.4,,,reviewed,tul,tul
2016-02-13T18:11:32.100Z,36.4616,-98.748,6.436,2.7,ml,,220,,0.57,us,us20004zyu,2016-02-14T02:14:03.481Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,7.9,,,reviewed,tul,tul
2016-02-13T17:56:13.890Z,36.4932,-98.6882,5,2.5,mb_lg,,103,0.215,0.73,us,us20004zyq,2016-02-14T01:59:06.555Z,"31km NW of Fairview, Oklahoma",earthquake,1.3,1.9,0.228,5,reviewed,us,us
2016-02-13T17:44:19.020Z,36.5133,-98.6585,11.73,3.1,mb_lg,,42,0.198,0.86,us,us20004zyk,2016-02-13T22:12:45.734Z,"31km NNW of Fairview, Oklahoma",earthquake,2.9,3.9,0.061,70,reviewed,us,us
2016-02-13T17:41:06.810Z,36.4797,-98.7267,5,2.5,mb_lg,,54,0.228,0.86,us,us20004zyi,2016-02-14T07:14:28.501Z,"32km NW of Fairview, Oklahoma",earthquake,2.2,2,0.136,14,reviewed,us,us
2016-02-13T17:25:52.500Z,36.8766,-97.789,2.55,3.1,ml,,56,,0.89,us,us20004zz7,2016-02-14T11:57:45.203Z,"9km NNW of Medford, Oklahoma",earthquake,1.2,5.9,,,reviewed,tul,tul
2016-02-13T17:17:39.460Z,36.4659,-98.6948,5,3.9,mb_lg,,51,0.242,0.62,us,us20004zyf,2016-02-14T05:52:46.917Z,"29km NW of Fairview, Oklahoma",earthquake,1.5,2,0.068,56,reviewed,us,us
2016-02-13T17:07:06.000Z,36.4846,-98.7257,8.27,5.1,mww,,17,0.223,1.22,us,us20004zy8,2016-02-18T03:37:24.678Z,"32km NW of Fairview, Oklahoma",earthquake,3,3.7,,,reviewed,us,us
2016-02-13T17:06:04.880Z,36.4608,-98.7055,4.65,2.5,ml,,79,0.246,0.43,us,us20004zy7,2016-02-16T22:45:24.135Z,"29km NW of Fairview, Oklahoma",earthquake,3.4,8,0.07,27,reviewed,us,us
2016-02-13T16:45:26.000Z,51.7629,-173.2808,41.5,3,ml,10,208.799983296001,0.7141607,0.64,ak,ak12807201,2016-02-15T19:06:16.025Z,"79km SE of Atka, Alaska",earthquake,5.8,3,,5,reviewed,ak,ak
2016-02-13T12:22:26.000Z,59.7412,-153.0917,95.5,2.6,ml,14,205.199983584001,0.2425451,0.68,ak,ak12806569,2016-02-15T19:06:12.272Z,"70km W of Anchor Point, Alaska",earthquake,1.5,1.2,,5,automatic,ak,ak
2016-02-13T11:32:18.000Z,59.8179,-152.8564,104.9,2.6,ml,33,118.799990496001,0.2182906,0.71,ak,ak12806253,2016-02-15T19:06:38.469Z,"57km W of Anchor Point, Alaska",earthquake,0.5,0.5,,5,automatic,ak,ak
2016-02-13T11:02:21.450Z,38.4485,-122.5255,8.02,2.65,md,96,75,0.06416,0.14,nc,nc72590220,2016-02-17T20:10:05.728Z,"4km NNE of Kenwood, California",earthquake,0.16,0.36,0.199,72,reviewed,nc,nc
2016-02-13T10:30:06.990Z,19.3976667,-155.0336667,3.328,2.64,ml,38,158,0.03938,0.1,hv,hv61176756,2016-02-17T01:44:47.302Z,"13km SSE of Fern Acres, Hawaii",earthquake,0.53,1,0.149,19,reviewed,hv,hv
2016-02-13T10:01:32.400Z,36.2699,-96.7393,5.38,2.6,mb_lg,,73,0.101,0.33,us,us20004zxb,2016-02-14T01:54:05.403Z,"9km SE of Pawnee, Oklahoma",earthquake,1.4,6.3,0.093,30,reviewed,us,us
2016-02-13T07:49:47.100Z,19.2877,-67.4794,61,4,Md,16,288,0.8875355,0.43,pr,pr16044000,2016-02-13T15:52:30.496Z,"96km NNW of San Antonio, Puerto Rico",earthquake,3.1,9.4,0,12,reviewed,pr,pr
2016-02-13T06:37:37.000Z,51.0917,-179.3006,50,2.6,ml,10,316.799974656002,0.7393135,0.78,ak,ak12805325,2016-02-15T19:06:27.065Z,"23km SW of Amatignak Island, Alaska",earthquake,6,9.4,,3,reviewed,ak,ak
2016-02-13T05:26:14.405Z,41.8839,-119.591,9.3,3.2,ml,8,77.17,0.166,0.1927,nn,nn00531304,2016-02-13T13:28:51.827Z,"71km ESE of Lakeview, Oregon",earthquake,4.61,4.1,0.34,5,reviewed,nn,nn
2016-02-13T04:54:14.000Z,50.9767,-179.5868,25.6,2.9,ml,13,327.599973792002,0.9216715,0.33,ak,ak12804711,2016-02-15T19:06:42.416Z,"46km SW of Amatignak Island, Alaska",earthquake,3.6,4,,3,reviewed,ak,ak
2016-02-13T03:46:45.910Z,-17.0108,-70.9129,114.36,5.2,mb,,128,1.458,1.62,us,us20004zwj,2016-02-13T19:18:24.000Z,"10km NW of Torata, Peru",earthquake,7.5,6.8,0.036,256,reviewed,us,us
2016-02-13T02:44:22.000Z,62.3186,-147.8629,28.4,2.6,ml,60,25.1999979840002,0.267698,0.55,ak,ak12804393,2016-02-15T19:07:08.206Z,"77km NE of Sutton-Alpine, Alaska",earthquake,0.3,0.5,,3,automatic,ak,ak
2016-02-13T02:23:19.970Z,38.792,-122.7566667,1.04,2.77,md,73,42,0.01787,0.06,nc,nc72590010,2016-02-16T23:18:08.590Z,"1km N of The Geysers, California",earthquake,0.09,0.19,0.261,65,reviewed,nc,nc
2016-02-13T02:19:28.050Z,35.7325,-119.6751667,24.7,3.11,ml,34,52,0.263,0.26,ci,ci37523376,2016-02-16T23:41:51.884Z,"24km SW of Alpaugh, California",earthquake,0.38,1.05,0.203,85,reviewed,ci,ci
2016-02-13T00:59:21.680Z,6.7455,123.7902,581.42,4.7,mb,,44,1.805,0.64,us,us20004zvx,2016-02-13T09:02:05.753Z,"26km WSW of Gadung, Philippines",earthquake,8.5,6.5,0.051,116,reviewed,us,us
2016-02-12T23:05:23.580Z,-4.7355,145.8602,57.27,4.2,mb,,203,4.814,0.78,us,us20004zve,2016-02-13T11:58:43.080Z,"54km N of Madang, Papua New Guinea",earthquake,15.4,15.5,0.128,17,reviewed,us,us
2016-02-12T22:32:04.170Z,-19.9191,-70.2961,63.64,4.5,mwr,,155,0.382,1.18,us,us20004zv5,2016-02-13T21:13:30.339Z,"37km NNW of Iquique, Chile",earthquake,4.2,6.7,0.047,43,reviewed,us,us
2016-02-12T20:56:50.050Z,-11.3156,162.7673,9.2,5.1,mb,,84,3.342,1.21,us,us20004zu2,2016-02-13T20:43:42.040Z,"132km SE of Kirakira, Solomon Islands",earthquake,9.1,3.7,0.084,46,reviewed,us,us
2016-02-12T20:41:09.740Z,-7.9493,122.9825,248.26,4.6,mb,,48,1.004,1.29,us,us20004zts,2016-02-13T04:43:53.446Z,"65km NNE of Palue, Indonesia",earthquake,8.2,7.1,0.095,33,reviewed,us,us
2016-02-12T20:37:49.430Z,36.1861,-96.9693,13.45,2.6,mb_lg,,59,0.143,0.37,us,us20004ztr,2016-02-16T23:31:47.939Z,"11km NE of Stillwater, Oklahoma",earthquake,1.5,2.6,0.208,6,reviewed,us,us
2016-02-12T20:03:29.000Z,53.2215,-164.1512,23.9,3.9,mb,,206,1.329,1.38,us,us20004ztg,2016-02-13T16:42:53.383Z,"147km SE of Akutan, Alaska",earthquake,5.6,11.5,0.181,8,reviewed,us,us
2016-02-12T19:35:20.000Z,59.8329,-152.8281,75.6,2.5,ml,13,205.199983584001,0.2173923,0.57,ak,ak12802515,2016-02-15T19:06:04.976Z,"56km W of Anchor Point, Alaska",earthquake,1.5,1.3,,7,automatic,ak,ak
2016-02-12T19:23:05.800Z,19.3513333,-155.0523333,8.248,4.1,ml,44,179,0.05519,0.09,hv,hv61176206,2016-02-15T04:31:58.593Z,"18km S of Fern Acres, Hawaii",earthquake,0.42,0.43,0.115,27,reviewed,hv,hv
2016-02-12T19:19:31.510Z,-11.2148,164.072,35.78,5.1,mb,,87,4.425,0.86,us,us20004zt7,2016-02-13T16:16:22.232Z,"200km WSW of Lata, Solomon Islands",earthquake,8.6,7.4,0.049,135,reviewed,us,us
2016-02-12T18:45:22.800Z,36.5142,-97.2938,4.656,2.6,ml,,49,,0.63,us,us20004zsq,2016-02-13T15:11:31.174Z,"18km S of Tonkawa, Oklahoma",earthquake,1.4,7.5,,,reviewed,tul,tul
2016-02-12T18:11:44.830Z,24.8811,123.3898,29.59,4.8,mb,,37,0.537,0.82,us,us20004zsk,2016-02-13T15:04:13.474Z,"60km NE of Yonakuni, Japan",earthquake,6.9,3.8,0.059,89,reviewed,us,us
2016-02-12T15:56:30.230Z,19.3663333,-155.2083333,3.146,2.9,ml,49,57,0.01003,0.07,hv,hv61176016,2016-02-16T19:39:23.534Z,"7km SSE of Volcano, Hawaii",earthquake,0.18,0.22,0.163,22,reviewed,hv,hv
2016-02-12T15:25:02.000Z,50.252,179.5284,8.8,3.3,ml,12,331.199973504002,1.830767,0.52,ak,ak12801928,2016-02-15T18:42:23.462Z,"147km SW of Amatignak Island, Alaska",earthquake,17.9,11.5,,3,reviewed,ak,ak
2016-02-12T15:19:01.890Z,-6.1042,146.7455,57.03,4.8,mb,,46,3.304,0.82,us,us20004zqm,2016-02-12T23:21:41.434Z,"73km NNW of Lae, Papua New Guinea",earthquake,6.4,7.7,0.09,38,reviewed,us,us
2016-02-12T14:09:20.440Z,-16.5514,-173.8165,13.17,4.9,mb,,54,3.282,0.9,us,us20004zq7,2016-02-12T22:11:57.627Z,"66km S of Hihifo, Tonga",earthquake,8,4.9,0.049,132,reviewed,us,us
2016-02-12T13:48:14.000Z,60.2278,-153.523,160.3,2.5,ml,11,143.999988480001,0.396157,0.42,ak,ak12801256,2016-02-15T18:54:07.503Z,"51km WSW of Redoubt Volcano, Alaska",earthquake,1.2,1.5,,3,automatic,ak,ak
2016-02-12T13:15:23.000Z,59.8531,-152.9674,95.2,2.5,ml,13,187.199985024001,0.1563069,0.71,ak,ak12801249,2016-02-15T18:53:47.593Z,"64km W of Anchor Point, Alaska",earthquake,1.1,0.9,,5,automatic,ak,ak
2016-02-12T12:59:34.830Z,17.3761,-62.9428,129.05,4.3,mb,,86,0.121,0.88,us,us20004zq2,2016-02-12T21:02:01.932Z,"11km WNW of Sandy Point Town, Saint Kitts and Nevis",earthquake,7.6,7.3,0.084,40,reviewed,us,us
2016-02-12T12:59:31.190Z,27.084,127.5359,90.82,4.5,mb,,68,0.702,0.83,us,us20004zq1,2016-02-13T07:42:30.766Z,"70km NW of Nago, Japan",earthquake,3.5,8.3,0.082,44,reviewed,us,us
2016-02-12T12:57:42.100Z,18.8899,-67.614,8,2.9,Md,5,316.8,0.51832792,0.18,pr,pr16043004,2016-02-12T21:00:42.260Z,"69km NW of San Antonio, Puerto Rico",earthquake,1.9,1.7,0,5,reviewed,pr,pr
2016-02-12T12:30:16.000Z,60.0142,-152.812,92.7,3,ml,88,79.1999936640005,0.1158827,0.64,ak,ak12800969,2016-02-15T18:44:32.204Z,"52km S of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,75,reviewed,ak,ak
2016-02-12T10:16:25.500Z,17.5287,-63.8395,53,3,Md,5,324,1.15074188,0.18,pr,pr16043003,2016-02-12T18:18:57.765Z,"63km W of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake,5.5,15.6,0,4,reviewed,pr,pr
2016-02-12T10:02:23.650Z,-9.7443,119.4511,28,6.3,mww,,49,2.963,1.36,us,us20004zp9,2016-02-14T08:28:09.133Z,"2km S of Lahihagalang, Indonesia",earthquake,6.3,1.8,,,reviewed,us,us
